,선수명,연도,팀명,포지션,안타,2타,3타,홈런,볼넷,출루율
6152,김현수,2014,두산,LF,149,26,0,17,53,0.396
6153,오재원,2014,두산,2B,114,21,6,5,50,0.40299999999999997
6154,홍성흔,2014,두산,DH,141,19,1,20,64,0.405
6155,정수빈,2014,두산,CF,132,18,7,6,41,0.379
6156,칸투,2014,두산,1B,116,25,1,18,34,0.375
6157,양의지,2014,두산,C,87,23,1,10,24,0.36
6158,김재환,2014,두산,C,26,6,0,3,11,0.385
6159,최주환,2014,두산,3B,53,14,0,4,14,0.335
6160,김재호,2014,두산,SS,86,14,1,3,54,0.34700000000000003
6161,이원석,2014,두산,3B,58,8,2,5,19,0.308
6162,고영민,2014,두산,2B,27,2,0,1,11,0.355
6163,오재일,2014,두산,1B,32,7,0,3,20,0.342
6164,허경민,2014,두산,3B,49,8,1,0,21,0.335
6165,김응민,2014,두산,C,2,0,0,0,0,0.33299999999999996
6166,이용찬,2014,두산,P,0,0,0,0,0,0.0
6167,이성곤,2014,두산,RF,2,1,0,0,0,0.25
6168,오장훈,2014,두산,1B,1,0,0,0,0,0.2
6169,최재훈,2014,두산,C,27,3,1,1,5,0.287
6170,최영진,2014,두산,3B,1,0,0,0,0,0.14300000000000002
6171,양종민,2014,두산,SS,0,0,0,0,0,0.0
6172,김진형,2014,두산,3B,9,1,0,0,3,0.293
6173,장민석,2014,두산,RF,14,4,1,0,3,0.243
6174,박건우,2014,두산,RF,11,4,1,0,4,0.231
6175,손아섭,2014,롯데,RF,175,25,3,18,80,0.456
6176,황재균,2014,롯데,3B,156,33,3,12,53,0.38799999999999996
6177,정훈,2014,롯데,2B,140,27,7,3,62,0.386
6178,최준석,2014,롯데,DH,106,13,0,23,81,0.41100000000000003
6179,전준우,2014,롯데,CF,121,23,2,14,34,0.35600000000000004
6180,히메네스,2014,롯데,1B,82,15,0,14,41,0.409
6181,강민호,2014,롯데,C,71,14,2,16,33,0.325
6182,박종윤,2014,롯데,1B,136,31,4,7,22,0.34299999999999997
6183,문규현,2014,롯데,SS,66,16,0,2,26,0.35
6184,장성우,2014,롯데,C,23,4,0,1,12,0.364
6185,용덕한,2014,롯데,C,25,5,0,1,3,0.326
6186,하준호,2014,롯데,LF,17,5,0,1,8,0.35600000000000004
6187,오승택,2014,롯데,SS,11,3,0,1,5,0.32
6188,김민하,2014,롯데,LF,25,8,0,2,2,0.289
6189,이창진,2014,롯데,3B,1,1,0,0,0,0.5
6190,박준서,2014,롯데,,23,9,1,0,14,0.325
6191,신본기,2014,롯데,SS,26,6,1,4,5,0.282
6192,장성호,2014,롯데,,0,0,0,0,3,0.6
6193,임종혁,2014,롯데,CF,4,0,0,0,5,0.41700000000000004
6194,김사훈,2014,롯데,C,1,0,0,0,0,0.33299999999999996
6195,송승준,2014,롯데,,0,0,0,0,0,0.0
6196,심수창,2014,롯데,P,0,0,0,0,0,0.0
6197,손용석,2014,롯데,3B,1,0,0,0,0,0.25
6198,고도현,2014,롯데,LF,2,0,0,0,0,0.28600000000000003
6199,황동채,2014,롯데,LF,1,0,0,0,0,0.2
6200,나바로,2014,삼성,2B,154,27,1,31,96,0.41700000000000004
6201,최형우,2014,삼성,LF,153,33,0,31,50,0.426
6202,박석민,2014,삼성,3B,112,21,0,27,54,0.419
6203,김상수,2014,삼성,SS,123,20,8,5,41,0.354
6204,박한이,2014,삼성,RF,156,22,2,9,61,0.409
6205,이승엽,2014,삼성,DH,156,30,0,32,40,0.358
6206,채태인,2014,삼성,1B,156,38,1,14,41,0.368
6207,박해민,2014,삼성,CF,92,11,4,1,37,0.381
6208,김태완,2014,삼성,3B,33,7,0,2,8,0.42100000000000004
6209,이지영,2014,삼성,C,74,10,3,3,14,0.315
6210,김헌곤,2014,삼성,CF,32,5,3,3,13,0.359
6211,이흥련,2014,삼성,C,30,4,1,1,14,0.325
6212,조동찬,2014,삼성,3B,20,4,0,1,10,0.361
6213,박찬도,2014,삼성,LF,4,0,0,0,0,0.5
6214,진갑용,2014,삼성,C,7,0,0,0,0,0.41200000000000003
6215,김재현,2014,삼성,3B,1,0,0,0,0,0.25
6216,백정현,2014,삼성,P,0,0,0,0,0,0.0
6217,김희석,2014,삼성,C,0,0,0,0,0,0.0
6218,임창용,2014,삼성,C,0,0,0,0,0,0.0
6219,밴덴헐크,2014,삼성,P,0,0,0,0,0,0.0
6220,이영욱,2014,삼성,CF,11,3,0,0,7,0.32299999999999995
6221,이정식,2014,삼성,C,0,0,0,0,1,0.2
6222,문선엽,2014,삼성,,0,0,0,0,0,0.0
6223,김태균,2014,한화,1B,154,30,0,18,70,0.46299999999999997
6224,정근우,2014,한화,2B,137,28,5,6,66,0.391
6225,피에,2014,한화,CF,145,33,2,17,41,0.374
6226,송광민,2014,한화,3B,123,22,2,11,26,0.35700000000000004
6227,김경언,2014,한화,RF,94,16,3,8,40,0.397
6228,조인성,2014,한화,C,33,7,0,6,13,0.314
6229,한상훈,2014,한화,SS,50,8,1,1,24,0.3720000000000001
6230,정범모,2014,한화,C,47,10,0,6,17,0.314
6231,김회성,2014,한화,3B,33,8,1,6,14,0.321
6232,최진행,2014,한화,LF,78,16,0,12,23,0.317
6233,김태완,2014,한화,DH,48,8,0,7,24,0.35100000000000003
6234,강경학,2014,한화,SS,19,2,3,1,13,0.337
6235,이시찬,2014,한화,SS,30,4,0,0,10,0.345
6236,이용규,2014,한화,DH,103,12,4,0,52,0.385
6237,추승우,2014,한화,CF,1,0,0,0,4,0.5
6238,이창열,2014,한화,3B,4,2,1,0,3,0.32
6239,이대수,2014,한화,3B,3,0,0,0,2,0.353
6240,이희근,2014,한화,C,3,0,1,0,0,0.28600000000000003
6241,박준혁,2014,한화,LF,0,0,0,0,0,0.0
6242,이준수,2014,한화,,0,0,0,0,1,0.7440000000000001
6243,노수광,2014,한화,RF,0,0,0,0,0,0.0
6244,박정진,2014,한화,P,0,0,0,0,0,0.0
6245,임익준,2014,한화,2B,3,0,0,0,0,0.3
6246,박노민,2014,한화,,0,0,0,0,0,0.0
6247,엄태용,2014,한화,C,3,1,0,0,0,0.177
6248,송주호,2014,한화,CF,3,0,0,0,4,0.26899999999999996
6249,전현태,2014,한화,,1,0,0,0,0,0.1
6250,강정호,2014,히어로즈,SS,149,36,2,40,68,0.45899999999999996
6251,서건창,2014,히어로즈,2B,201,41,17,7,59,0.43799999999999994
6252,박병호,2014,히어로즈,1B,139,16,2,52,96,0.433
6253,이택근,2014,히어로즈,CF,135,32,1,21,51,0.386
6254,유한준,2014,히어로즈,RF,128,31,0,20,46,0.384
6255,김민성,2014,히어로즈,3B,128,29,2,12,30,0.349
6256,로티노,2014,히어로즈,LF,66,18,0,2,29,0.389
6257,문우람,2014,히어로즈,LF,92,24,4,6,33,0.35200000000000004
6258,박동원,2014,히어로즈,C,44,7,2,6,13,0.321
6259,이성열,2014,히어로즈,DH,66,10,0,14,24,0.341
6260,안태영,2014,히어로즈,DH,17,6,0,1,7,0.425
6261,허도환,2014,히어로즈,C,40,8,0,2,20,0.322
6262,박헌도,2014,히어로즈,LF,23,2,0,4,9,0.327
6263,홍성갑,2014,히어로즈,,1,0,0,0,0,0.5
6264,강지광,2014,히어로즈,,0,0,0,0,0,0.0
6265,손승락,2014,히어로즈,P,0,0,0,0,0,0.0
6266,윤석민,2014,히어로즈,3B,75,12,0,10,18,0.314
6267,김하성,2014,히어로즈,SS,9,2,1,2,8,0.298
6268,유재신,2014,히어로즈,,0,0,0,0,0,0.0
6269,임태준,2014,히어로즈,C,1,0,0,0,2,0.214
6270,김지수,2014,히어로즈,SS,4,0,0,0,4,0.29600000000000004
6271,오윤,2014,히어로즈,LF,0,0,0,0,1,0.14300000000000002
6272,고종욱,2014,히어로즈,LF,0,0,0,0,2,0.14300000000000002
6273,서동욱,2014,히어로즈,LF,5,1,0,0,3,0.237
6274,이범호,2015,KIA,3B,118,25,0,28,57,0.3720000000000001
6275,김주찬,2015,KIA,DH,109,23,2,18,23,0.38299999999999995
6276,필,2015,KIA,1B,174,35,1,22,43,0.3720000000000001
6277,신종길,2015,KIA,RF,82,13,4,5,25,0.32899999999999996
6278,김원섭,2015,KIA,CF,74,13,3,5,53,0.38799999999999996
6279,백용환,2015,KIA,C,36,6,0,10,19,0.316
6280,나지완,2015,KIA,LF,77,16,0,7,46,0.37799999999999995
6281,이홍구,2015,KIA,C,48,10,1,12,12,0.278
6282,박기남,2015,KIA,3B,14,3,0,0,21,0.389
6283,김다원,2015,KIA,LF,60,9,0,5,15,0.318
6284,황대인,2015,KIA,3B,12,2,0,2,0,0.273
6285,박정수,2015,KIA,P,0,0,0,0,0,0.0
6286,문경찬,2015,KIA,,0,0,0,0,0,0.0
6287,최병연,2015,KIA,SS,1,0,0,0,0,0.28600000000000003
6288,스틴슨,2015,KIA,,0,0,0,0,0,0.0
6289,전현태,2015,KIA,,0,0,0,0,0,0.0
6290,황수현,2015,KIA,RF,0,0,0,0,0,0.0
6291,마르테,2015,kt,3B,148,32,1,20,51,0.414
6292,박경수,2015,kt,2B,125,30,1,22,74,0.39899999999999997
6293,장성우,2015,kt,C,111,18,0,10,41,0.35100000000000003
6294,이대형,2015,kt,CF,165,23,3,0,53,0.37
6295,김상현,2015,kt,1B,133,20,0,27,50,0.354
6296,댄블랙,2015,kt,1B,66,10,1,12,25,0.413
6297,하준호,2015,kt,RF,59,9,0,5,21,0.35200000000000004
6298,용덕한,2015,kt,C,22,5,0,1,3,0.26899999999999996
6299,오정복,2015,kt,LF,62,11,1,5,33,0.355
6300,김선민,2015,kt,SS,15,2,0,0,2,0.447
6301,장성호,2015,kt,DH,29,4,0,1,17,0.42100000000000004
6302,박용근,2015,kt,3B,20,6,0,0,7,0.325
6303,윤요섭,2015,kt,DH,39,4,0,9,6,0.293
6304,박기혁,2015,kt,SS,84,13,1,1,30,0.35
6305,장시환,2015,kt,P,0,0,0,0,0,0.0
6306,김사연,2015,kt,RF,58,7,1,7,16,0.306
6307,윤도경,2015,kt,,1,0,0,0,0,0.25
6308,홍성무,2015,kt,P,0,0,0,0,0,0.0
6309,오지환,2015,LG,SS,138,41,4,11,59,0.35700000000000004
6310,박용택,2015,LG,LF,159,28,2,18,34,0.37
6311,히메네스,2015,LG,3B,87,17,2,11,12,0.345
6312,이병규,2015,LG,LF,56,9,1,12,43,0.37
6313,정성훈,2015,LG,1B,103,16,1,9,54,0.392
6314,임훈,2015,LG,CF,55,11,1,1,19,0.386
6315,유강남,2015,LG,C,76,11,1,8,19,0.33299999999999996
6316,서상우,2015,LG,DH,54,8,0,6,9,0.386
6317,한나한,2015,LG,DH,35,9,0,4,12,0.4
6318,채은성,2015,LG,RF,43,11,2,4,14,0.318
6319,안익훈,2015,LG,CF,21,2,1,0,9,0.423
6320,이진영,2015,LG,RF,77,5,1,9,42,0.35100000000000003
6321,김용의,2015,LG,RF,43,5,1,0,22,0.34700000000000003
6322,백창수,2015,LG,2B,10,4,0,0,3,0.382
6323,정의윤,2015,LG,DH,17,3,0,0,6,0.33299999999999996
6324,황목치승,2015,LG,2B,19,3,1,0,2,0.284
6325,양원혁,2015,LG,,1,0,0,0,0,0.5
6326,진해수,2015,LG,P,0,0,0,0,0,0.0
6327,박성준,2015,LG,2B,2,0,0,0,2,0.33299999999999996
6328,나성용,2015,LG,DH,20,2,0,3,4,0.32899999999999996
6329,이민재,2015,LG,CF,8,1,0,0,1,0.303
6330,테임즈,2015,NC,1B,180,42,5,47,103,0.498
6331,나성범,2015,NC,RF,184,34,5,28,32,0.373
6332,박민우,2015,NC,2B,158,31,6,3,73,0.39899999999999997
6333,이종욱,2015,NC,CF,118,25,2,5,54,0.35
6334,이호준,2015,NC,DH,132,25,0,24,61,0.381
6335,김종호,2015,NC,LF,125,16,7,4,44,0.364
6336,손시헌,2015,NC,SS,108,24,2,13,36,0.319
6337,지석훈,2015,NC,3B,111,15,0,11,23,0.32799999999999996
6338,조영훈,2015,NC,1B,35,8,0,8,19,0.3720000000000001
6339,모창민,2015,NC,3B,62,14,0,6,18,0.34
6340,최재원,2015,NC,CF,21,8,0,2,10,0.366
6341,김태군,2015,NC,C,107,24,0,6,25,0.307
6342,용덕한,2015,NC,C,12,1,0,0,5,0.375
6343,박정준,2015,NC,,8,2,0,0,0,0.45799999999999996
6344,김성욱,2015,NC,LF,47,8,1,3,17,0.33299999999999996
6345,조평호,2015,NC,,8,2,0,1,0,0.364
6346,김준완,2015,NC,CF,10,0,0,0,10,0.37
6347,민성기,2015,NC,P,0,0,0,0,0,0.0
6348,이창섭,2015,NC,SS,0,0,0,0,3,0.375
6349,강구성,2015,NC,,1,1,0,0,0,0.2
6350,최정,2015,SK,3B,81,17,0,17,46,0.401
6351,정의윤,2015,SK,DH,66,11,0,14,20,0.419
6352,브라운,2015,SK,RF,121,21,2,28,66,0.36
6353,이명기,2015,SK,LF,164,30,2,3,35,0.368
6354,김성현,2015,SK,SS,118,20,0,8,31,0.35700000000000004
6355,박정권,2015,SK,1B,123,23,0,21,46,0.353
6356,이재원,2015,SK,C,138,18,1,17,54,0.363
6357,정상호,2015,SK,C,71,11,1,12,22,0.342
6358,김강민,2015,SK,CF,72,17,0,4,23,0.315
6359,박재상,2015,SK,LF,62,12,2,7,32,0.33899999999999997
6360,박진만,2015,SK,3B,33,5,0,2,23,0.375
6361,나주환,2015,SK,2B,66,15,0,5,12,0.307
6362,조동화,2015,SK,CF,64,6,1,2,30,0.35100000000000003
6363,김기현,2015,SK,,3,0,0,0,2,0.556
6364,이대수,2015,SK,3B,19,3,0,2,6,0.325
6365,허웅,2015,SK,C,5,1,0,0,2,0.368
6366,임훈,2015,SK,CF,15,1,0,0,7,0.304
6367,이현석,2015,SK,C,1,0,0,1,0,0.33299999999999996
6368,윤중환,2015,SK,RF,6,0,0,1,3,0.321
6369,홍명찬,2015,SK,,1,0,0,0,0,0.33299999999999996
6370,김연훈,2015,SK,2B,16,1,0,1,6,0.33799999999999997
6371,채병용,2015,SK,P,0,0,0,0,0,0.0
6372,박병호,2015,넥센,1B,181,35,1,53,78,0.436
6373,유한준,2015,넥센,RF,188,42,1,23,67,0.431
6374,김하성,2015,넥센,SS,148,35,5,19,56,0.36200000000000004
6375,이택근,2015,넥센,CF,113,16,1,10,44,0.402
6376,김민성,2015,넥센,3B,135,24,0,16,31,0.35700000000000004
6377,스나이더,2015,넥센,RF,121,26,1,26,37,0.349
6378,서건창,2015,넥센,2B,93,24,4,3,42,0.381
6379,박동원,2015,넥센,C,101,12,1,14,37,0.34
6380,윤석민,2015,넥센,3B,106,24,1,14,37,0.366
6381,고종욱,2015,넥센,LF,126,25,4,10,25,0.358
6382,박헌도,2015,넥센,LF,54,13,0,8,37,0.371
6383,유재신,2015,넥센,CF,7,2,0,0,3,0.33299999999999996
6384,서동욱,2015,넥센,2B,24,5,0,3,11,0.325
6385,김민준,2015,넥센,CF,0,0,0,0,1,0.5
6386,강지광,2015,넥센,LF,5,0,0,0,2,0.381
6387,허정협,2015,넥센,,2,0,0,0,0,0.33299999999999996
6388,문우람,2015,넥센,RF,28,10,0,2,12,0.314
6389,홍성갑,2015,넥센,,3,0,0,0,1,0.4
6390,김택형,2015,넥센,P,0,0,0,0,0,0.0
6391,김지수,2015,넥센,2B,31,7,0,0,9,0.292
6392,송성문,2015,넥센,2B,3,0,0,0,0,0.25
6393,이성열,2015,넥센,LF,3,0,0,0,1,0.28600000000000003
6394,김재현,2015,넥센,C,17,3,0,1,2,0.29
6395,임병욱,2015,넥센,DH,8,1,1,1,9,0.327
6396,장영석,2015,넥센,3B,1,0,0,0,0,0.125
6397,유선정,2015,넥센,C,6,0,0,0,2,0.29600000000000004
6398,김현수,2015,두산,LF,167,26,0,28,101,0.43799999999999994
6399,양의지,2015,두산,C,144,27,0,20,39,0.405
6400,김재호,2015,두산,SS,126,24,3,3,54,0.386
6401,허경민,2015,두산,3B,128,20,2,1,31,0.373
6402,민병헌,2015,두산,RF,149,20,2,12,50,0.373
6403,정수빈,2015,두산,CF,145,27,7,2,43,0.361
6404,오재원,2015,두산,2B,115,20,2,11,47,0.35600000000000004
6405,오재일,2015,두산,1B,52,11,1,14,28,0.387
6406,박건우,2015,두산,RF,54,12,0,5,12,0.39899999999999997
6407,최주환,2015,두산,3B,67,16,2,5,25,0.35600000000000004
6408,로메로,2015,두산,1B,67,16,0,12,29,0.32799999999999996
6409,고영민,2015,두산,1B,22,1,0,3,6,0.40299999999999997
6410,김재환,2015,두산,1B,36,8,0,7,22,0.335
6411,국해성,2015,두산,RF,4,1,0,1,2,0.28
6412,김응민,2015,두산,,1,0,0,1,0,0.33299999999999996
6413,김진형,2015,두산,3B,3,2,0,1,3,0.28600000000000003
6414,홍성흔,2015,두산,DH,79,12,0,7,42,0.36200000000000004
6415,류지혁,2015,두산,SS,1,0,0,0,0,0.2
6416,정진호,2015,두산,LF,36,5,3,4,14,0.302
6417,양현,2015,두산,P,0,0,0,0,0,0.0
6418,최영진,2015,두산,,0,0,0,0,0,0.0
6419,유민상,2015,두산,DH,10,1,0,1,5,0.35600000000000004
6420,양종민,2015,두산,2B,2,0,0,1,2,0.222
6421,장민석,2015,두산,RF,10,2,0,0,7,0.29
6422,강민호,2015,롯데,C,118,18,1,35,60,0.42100000000000004
6423,아두치,2015,롯데,CF,165,34,5,28,55,0.385
6424,황재균,2015,롯데,3B,155,41,2,26,48,0.35
6425,손아섭,2015,롯데,RF,141,28,1,13,68,0.406
6426,정훈,2015,롯데,2B,146,27,2,9,52,0.382
6427,최준석,2015,롯데,DH,155,18,1,31,108,0.428
6428,오승택,2015,롯데,SS,90,18,1,8,17,0.318
6429,안중열,2015,롯데,C,26,9,0,1,6,0.305
6430,김문호,2015,롯데,LF,88,13,0,4,25,0.3670000000000001
6431,김민하,2015,롯데,CF,28,6,0,1,18,0.36200000000000004
6432,장성우,2015,롯데,C,12,2,1,3,5,0.309
6433,오윤석,2015,롯데,2B,9,1,0,1,2,0.314
6434,김주현,2015,롯데,LF,19,4,0,2,5,0.308
6435,이창진,2015,롯데,2B,0,0,0,0,0,0.0
6436,이성민,2015,롯데,P,0,0,0,0,0,0.0
6437,이정민,2015,롯데,P,0,0,0,0,0,0.0
6438,황진수,2015,롯데,,0,0,0,0,0,0.0
6439,황동채,2015,롯데,RF,0,0,0,0,0,0.0
6440,조홍석,2015,롯데,,0,0,0,0,0,0.0
6441,강동수,2015,롯데,2B,1,0,0,0,0,0.125
6442,오현근,2015,롯데,RF,6,2,0,0,6,0.353
6443,이여상,2015,롯데,,0,0,0,0,1,0.16699999999999998
6444,백민기,2015,롯데,RF,0,0,0,0,1,0.222
6445,박세웅,2015,롯데,,0,0,0,0,0,0.0
6446,박준서,2015,롯데,2B,0,0,0,0,0,0.0
6447,하준호,2015,롯데,RF,5,1,0,1,0,0.16699999999999998
6448,나바로,2015,삼성,2B,153,19,1,48,93,0.39299999999999996
6449,박석민,2015,삼성,3B,144,25,0,26,83,0.441
6450,구자욱,2015,삼성,1B,143,33,5,11,45,0.41700000000000004
6451,최형우,2015,삼성,LF,174,33,1,33,73,0.402
6452,박해민,2015,삼성,CF,154,22,7,0,56,0.36200000000000004
6453,이승엽,2015,삼성,DH,156,28,1,26,40,0.387
6454,김상수,2015,삼성,SS,125,30,4,8,43,0.345
6455,채태인,2015,삼성,1B,116,19,0,8,33,0.408
6456,박한이,2015,삼성,RF,110,17,4,11,53,0.389
6457,이지영,2015,삼성,C,110,10,1,1,14,0.33299999999999996
6458,진갑용,2015,삼성,C,22,2,0,3,4,0.35600000000000004
6459,배영섭,2015,삼성,LF,6,0,0,0,2,0.444
6460,백상원,2015,삼성,2B,19,5,0,0,13,0.359
6461,이정식,2015,삼성,C,2,0,0,0,0,0.4
6462,박찬도,2015,삼성,CF,19,2,1,0,8,0.307
6463,윤영수,2015,삼성,3B,0,0,0,0,0,0.0
6464,최민구,2015,삼성,DH,0,0,0,0,0,0.0
6465,정인욱,2015,삼성,P,0,0,0,0,0,0.0
6466,박계범,2015,삼성,3B,0,0,0,0,0,0.0
6467,이영욱,2015,삼성,RF,5,2,0,0,3,0.34600000000000003
6468,김태완,2015,삼성,,0,0,0,0,1,0.16699999999999998
6469,강봉규,2015,삼성,1B,0,0,0,0,1,0.25
6470,이흥련,2015,삼성,C,25,7,0,1,1,0.252
6471,이상훈,2015,삼성,RF,0,0,0,0,0,0.0
6472,김정혁,2015,삼성,1B,3,0,0,0,1,0.21100000000000002
6473,김재현,2015,삼성,SS,7,0,0,0,5,0.261
6474,최선호,2015,삼성,RF,7,1,0,0,0,0.16699999999999998
6475,우동균,2015,삼성,RF,15,4,0,0,9,0.29600000000000004
6476,이용규,2015,한화,CF,168,15,7,4,68,0.4270000000000001
6477,정근우,2015,한화,2B,148,30,2,12,61,0.40299999999999997
6478,김태균,2015,한화,1B,129,28,0,21,98,0.457
6479,김경언,2015,한화,RF,127,21,1,16,50,0.414
6480,최진행,2015,한화,LF,97,17,0,18,65,0.41
6481,김회성,2015,한화,3B,47,10,2,16,28,0.321
6482,이성열,2015,한화,LF,55,10,2,9,19,0.33299999999999996
6483,정현석,2015,한화,RF,36,6,0,1,13,0.389
6484,모건,2015,한화,CF,9,2,0,0,4,0.405
6485,폭스,2015,한화,DH,30,4,0,7,8,0.33899999999999997
6486,하주석,2015,한화,SS,3,0,0,0,1,0.364
6487,강경학,2015,한화,SS,80,7,4,2,40,0.34600000000000003
6488,이창열,2015,한화,,1,1,0,0,0,0.5
6489,조인성,2015,한화,C,64,11,0,11,16,0.28800000000000003
6490,이종환,2015,한화,DH,26,3,0,0,4,0.341
6491,박노민,2015,한화,,8,0,0,0,2,0.385
6492,윤규진,2015,한화,P,0,0,0,0,0,0.0
6493,오준혁,2015,한화,LF,0,0,0,0,0,0.0
6494,이시찬,2015,한화,2B,18,1,0,0,4,0.324
6495,박한길,2015,한화,P,0,0,0,0,0,0.0
6496,송광민,2015,한화,3B,9,2,0,0,2,0.3
6497,조정원,2015,한화,,0,0,0,0,0,0.0
6498,지성준,2015,한화,C,3,1,0,0,0,0.25
6499,박정진,2015,한화,P,0,0,0,0,0,0.0
6500,박병호,2015,히어로즈,1B,181,35,1,53,78,0.436
6501,유한준,2015,히어로즈,RF,188,42,1,23,67,0.431
6502,김하성,2015,히어로즈,SS,148,35,5,19,56,0.36200000000000004
6503,이택근,2015,히어로즈,CF,113,16,1,10,44,0.402
6504,김민성,2015,히어로즈,3B,135,24,0,16,31,0.35700000000000004
6505,스나이더,2015,히어로즈,RF,121,26,1,26,37,0.349
6506,서건창,2015,히어로즈,2B,93,24,4,3,42,0.381
6507,박동원,2015,히어로즈,C,101,12,1,14,37,0.34
6508,윤석민,2015,히어로즈,3B,106,24,1,14,37,0.366
6509,고종욱,2015,히어로즈,LF,126,25,4,10,25,0.358
6510,박헌도,2015,히어로즈,LF,54,13,0,8,37,0.371
6511,이성열,2015,히어로즈,한LF,58,10,2,9,20,0.331
6512,유재신,2015,히어로즈,CF,7,2,0,0,3,0.33299999999999996
6513,서동욱,2015,히어로즈,2B,24,5,0,3,11,0.325
6514,김민준,2015,히어로즈,CF,0,0,0,0,1,0.5
6515,강지광,2015,히어로즈,LF,5,0,0,0,2,0.381
6516,허정협,2015,히어로즈,,2,0,0,0,0,0.33299999999999996
6517,문우람,2015,히어로즈,RF,28,10,0,2,12,0.314
6518,홍성갑,2015,히어로즈,,3,0,0,0,1,0.4
6519,손승락,2015,히어로즈,P,0,0,0,0,0,0.0
6520,김지수,2015,히어로즈,2B,31,7,0,0,9,0.292
6521,송성문,2015,히어로즈,2B,3,0,0,0,0,0.25
6522,이성열,2015,히어로즈,LF,3,0,0,0,1,0.28600000000000003
6523,김재현,2015,히어로즈,C,17,3,0,1,2,0.29
6524,임병욱,2015,히어로즈,DH,8,1,1,1,9,0.327
6525,장영석,2015,히어로즈,3B,1,0,0,0,0,0.125
6526,이범호,2016,KIA,3B,150,23,0,33,60,0.391
6527,김주찬,2016,KIA,LF,177,37,3,23,30,0.386
6528,나지완,2016,KIA,DH,117,21,2,25,85,0.451
6529,서동욱,2016,KIA,2B,120,30,3,16,60,0.386
6530,김주형,2016,KIA,SS,97,16,1,19,34,0.355
6531,필,2016,KIA,1B,156,37,1,20,33,0.35700000000000004
6532,이홍구,2016,KIA,C,64,16,2,9,19,0.322
6533,노수광,2016,KIA,RF,64,4,2,4,20,0.373
6534,김호령,2016,KIA,CF,121,18,3,8,36,0.33299999999999996
6535,신종길,2016,KIA,RF,66,8,3,1,20,0.385
6536,윤정우,2016,KIA,RF,20,5,0,2,5,0.4
6537,최원준,2016,KIA,RF,11,1,0,1,0,0.45799999999999996
6538,김다원,2016,KIA,RF,13,2,0,1,2,0.36200000000000004
6539,김선빈,2016,KIA,SS,9,2,1,0,1,0.385
6540,황대인,2016,KIA,DH,3,2,0,1,0,0.429
6541,오준혁,2016,KIA,RF,35,8,4,2,9,0.317
6542,김원섭,2016,KIA,RF,16,5,0,0,15,0.348
6543,박준표,2016,KIA,P,0,0,0,0,0,0.0
6544,박경수,2016,kt,2B,126,22,1,20,65,0.41200000000000003
6545,유한준,2016,kt,RF,137,22,0,14,47,0.40399999999999997
6546,마르테,2016,kt,3B,86,16,0,22,50,0.36
6547,이대형,2016,kt,CF,192,14,3,1,44,0.368
6548,이진영,2016,kt,DH,123,23,1,10,45,0.40299999999999997
6549,전민수,2016,kt,RF,65,14,1,3,19,0.373
6550,오정복,2016,kt,LF,93,11,2,5,28,0.358
6551,유민상,2016,kt,1B,60,12,1,4,25,0.375
6552,윤요섭,2016,kt,C,30,6,0,6,20,0.35600000000000004
6553,박기혁,2016,kt,SS,84,13,0,2,27,0.331
6554,신현철,2016,kt,3B,7,2,0,0,0,0.32
6555,정주후,2016,kt,,0,0,0,0,0,0.0
6556,정성곤,2016,kt,P,0,0,0,0,0,0.0
6557,엄상백,2016,kt,P,0,0,0,0,0,0.0
6558,박용근,2016,kt,3B,17,4,1,1,11,0.326
6559,김만수,2016,kt,,0,0,0,0,0,0.0
6560,김선민,2016,kt,2B,11,0,0,0,10,0.361
6561,배병옥,2016,kt,CF,13,1,0,0,4,0.315
6562,김진곤,2016,kt,,1,0,0,0,0,0.125
6563,김영환,2016,kt,,2,0,0,0,0,0.16699999999999998
6564,김사연,2016,kt,RF,14,1,0,0,7,0.33299999999999996
6565,심우준,2016,kt,SS,57,9,1,3,8,0.264
6566,김동명,2016,kt,DH,5,0,0,3,3,0.22
6567,히메네스,2016,LG,3B,161,36,0,26,39,0.363
6568,오지환,2016,LG,SS,110,14,5,20,65,0.387
6569,박용택,2016,LG,DH,176,24,0,11,58,0.41200000000000003
6570,채은성,2016,LG,RF,126,20,3,9,31,0.365
6571,김용의,2016,LG,CF,98,18,4,1,35,0.38799999999999996
6572,손주인,2016,LG,2B,114,20,3,2,33,0.385
6573,정성훈,2016,LG,1B,119,22,1,6,33,0.38
6574,이병규,2016,LG,LF,79,12,2,7,47,0.389
6575,이천웅,2016,LG,RF,81,10,1,6,34,0.376
6576,문선재,2016,LG,CF,32,3,2,7,10,0.344
6577,유강남,2016,LG,C,70,7,0,8,17,0.321
6578,서상우,2016,LG,DH,28,5,0,4,25,0.39399999999999996
6579,백창수,2016,LG,CF,6,2,0,1,2,0.429
6580,양석환,2016,LG,1B,56,10,1,6,6,0.297
6581,조윤준,2016,LG,C,1,0,0,0,0,1.0
6582,이병규,2016,LG,,1,0,0,0,0,1.0
6583,안익훈,2016,LG,CF,12,0,1,0,6,0.353
6584,박성준,2016,LG,2B,0,0,0,0,0,0.0
6585,이형종,2016,LG,LF,35,4,2,1,15,0.366
6586,윤지웅,2016,LG,P,0,0,0,0,0,0.0
6587,홍창기,2016,LG,LF,0,0,0,0,0,0.2
